Ens.ID	TPM.kidney	TPM.testis	TPM.heart	TPM.brain	TPM.cerebellum	TPM.liver
ENSMODG00000003188	0	0.041948	0.002898	77.395065	134.547927	0
ENSMODG00000003189	1.942163	23.848892	2.231788	15.913316	31.936856	0.170417
ENSMODG00000003191	7.133928	4.903043	1.74248	5.201544	9.29476	4.611135
ENSMODG00000003192	1.31175	26.342128	1.305762	2.513726	1.69572	1.276192
ENSMODG00000003193	0.074253	0.751733	0.045083	0	0	0.527538
ENSMODG00000003195	0.68535	0.714101	0.005648	0.110264	13.587017	0.161687
ENSMODG00000003196	8.207198	21.729999	4.479657	10.605417	25.153995	4.474369
ENSMODG00000003198	0	0	0	0	0	0
ENSMODG00000003199	11.960598	2.461765	4.427615	7.076108	13.585711	6.634545
ENSMODG00000003200	0	0	0	0	0	0
ENSMODG00000003201	0.481258	0.264024	0.306657	0.302956	0.688247	0.503027
ENSMODG00000003202	3.180418	6.331979	2.257699	8.611701	10.098566	1.668378
ENSMODG00000003205	0.083505	26.750461	0.017243	0	0	0.428648
ENSMODG00000003207	0	1.180345	0	0	0	0
ENSMODG00000003208	2.970021	42.781955	3.061705	16.213344	9.383461	1.219462
ENSMODG00000003209	0.869787	77.501272	0.106998	0.967974	0.269576	0.104549
ENSMODG00000003210	2.30167	3.962627	0.78514	4.029178	3.192478	1.219526
ENSMODG00000003211	2.678944	25.943072	3.983997	3.363782	3.573782	4.372049
ENSMODG00000003212	9.49059	12.8789	2.391128	16.572009	19.419754	2.973004
ENSMODG00000003213	14.808423	7.038873	11.14679	10.987754	18.171402	8.803872
ENSMODG00000003214	1.499244	1.014881	1.726322	194.351965	235.547231	0.341569
ENSMODG00000003215	3.298985	5.489453	1.229286	3.197246	5.08165	3.155519
ENSMODG00000003216	0.204214	0.194378	0.041724	0.235097	1.387406	0
ENSMODG00000003217	0	0	0	0	0	0
ENSMODG00000003218	3.581863	4.651565	1.751824	6.599603	11.125162	0.940361
ENSMODG00000003219	0.039741	0.166916	0.008131	0.464982	0	0
ENSMODG00000003220	16.622419	116.672864	12.893978	27.936113	33.471631	14.062936
ENSMODG00000003221	1.103822	4.984574	3.239034	7.735854	4.042341	2.026564
ENSMODG00000003223	0	0	0	0	0	0
ENSMODG00000003224	7.646637	9.300504	6.136282	88.325324	57.013366	2.399197
ENSMODG00000003225	0.723126	0.838539	0.684689	1.349226	1.964435	31.885972
ENSMODG00000003226	9.296898	21.938514	4.143864	13.458931	19.301297	0.294248
ENSMODG00000003228	0.288339	2.261472	0.266553	0.991379	1.112129	0.221399
ENSMODG00000003229	12.997197	3.320785	4.836668	27.469925	48.529616	4.996676
ENSMODG00000003230	6.210649	5.696983	4.877205	10.420761	37.445695	6.295317
ENSMODG00000003233	2.583805	2.982119	1.423869	4.236072	6.67331	0.663237
ENSMODG00000003235	11.414754	25.159934	3.660734	13.173355	13.855928	4.278855
ENSMODG00000003236	0	0.034525	0	0	0	0
ENSMODG00000003237	1.792408	8.602319	15.649407	21.359814	8.038287	0.862389
ENSMODG00000003239	0	0	0.009895	0	0	0.035014
ENSMODG00000003240	2.614295	6.727334	1.159368	4.717382	13.855415	2.718937
ENSMODG00000003241	176.266438	45.533054	269.690637	145.597379	224.40565	68.170159
ENSMODG00000003242	1.40788	2.266534	0.85439	3.761233	1.501636	0.217672
ENSMODG00000003243	0	0.038929	0	0	0	0
ENSMODG00000003244	5.773826	66.180716	0.734106	27.743191	37.70302	0.916075
ENSMODG00000003245	21.704656	13.29579	8.809589	17.662255	26.075106	12.382154
ENSMODG00000003247	2.840369	2.246026	1.431618	5.618368	3.925806	1.736313
ENSMODG00000003248	0.60998	8.287049	0.700674	1.589629	1.738566	0.347405
ENSMODG00000003249	0	0.115376	0.012597	1.398498	0.907551	0
ENSMODG00000003250	1.820126	7.61403	3.091485	5.468864	9.0143	0.777258
ENSMODG00000003251	4.357782	0.035741	0.229908	0.165425	0.265492	4.671746
ENSMODG00000003252	0.105749	0.282788	0.182858	0.244729	1.34376	0.391437
ENSMODG00000003253	0.336523	0.10127	0.075504	0	0	0.105328
ENSMODG00000003254	229.144438	482.193823	134.162048	647.826127	725.920976	130.96045
ENSMODG00000003255	163.492879	36.958973	8.363066	32.545934	45.462723	85.697991
ENSMODG00000003256	11.305805	10.373524	0.025956	0.218168	0.199051	18.247052
ENSMODG00000003258	0.039026	0.02682	0.048663	0.22354	0	26.71253
ENSMODG00000003259	0	0	0	0	0	0
ENSMODG00000003260	0.064241	0.845768	0.238926	7.250417	5.00726	0
ENSMODG00000003261	12.734279	27.081105	6.444879	23.769106	15.570529	5.395647
ENSMODG00000003262	0	0.039951	0	0	0	0
ENSMODG00000003263	4.421143	0.894122	9.314819	7.148463	31.861249	14.081311
ENSMODG00000003264	1.888217	5.963211	4.494529	12.783103	15.689929	1.024833
ENSMODG00000003265	0.108667	0.391704	0.036746	7.421407	0.429497	0
ENSMODG00000003266	3.367462	6.698331	1.04913	3.765808	4.198713	0.933758
ENSMODG00000003267	0.353753	0.862415	0.280024	0.562996	0.384535	0.044103
ENSMODG00000003268	0	0	0	0	0	0
ENSMODG00000003269	1.029562	3.960504	0.392214	0.432924	0.75465	0.164887
ENSMODG00000003270	3.487822	31.016487	1.410664	8.529736	8.703105	2.597847
ENSMODG00000003273	4.021099	10.381053	1.271606	1.657289	2.914283	1.401914
ENSMODG00000003274	0	0	0	0	0.160045	0
ENSMODG00000003275	0.082763	44.935149	0.017297	0.095102	0.111882	0
ENSMODG00000003276	1.456103	8.430786	0.956047	5.22294	4.659139	1.083745
ENSMODG00000003277	22.986075	17.940616	6.218037	10.798092	12.174366	14.229196
ENSMODG00000003278	0.018474	2.825054	0.001894	0.203849	0.03615	0.034888
ENSMODG00000003279	3.110457	7.64403	1.591143	2.141857	5.088192	0.787368
ENSMODG00000003280	0.716634	0.409739	0.486064	5.182223	1.797086	10.987892
ENSMODG00000003282	6.882991	50.938734	3.135671	13.438596	14.271845	3.265189
ENSMODG00000003283	0	0	0	0	0	0
ENSMODG00000003284	29.17949	0.440852	0.050263	2.428162	0.753911	0.773308
ENSMODG00000003285	0	0.242916	0.002393	0.053912	0.074727	0
ENSMODG00000003286	12.273721	29.058656	5.470646	12.817194	20.793481	8.327687
ENSMODG00000003287	5.307309	103.258573	0.131676	2.288844	2.219847	368.624206
ENSMODG00000003288	4.540441	5.345581	3.654062	8.737912	6.23757	1.638967
ENSMODG00000003289	0	0	0	0	0	0
ENSMODG00000003290	43.473639	0.953536	0.716271	3.850293	4.206495	0.034975
ENSMODG00000003291	0.112694	7.225493	0.071083	0.188127	1.944901	0.025548
ENSMODG00000003292	5.856647	551.112196	1.034854	10.100478	12.513643	0.701184
ENSMODG00000003294	28.517292	5.75021	8.488223	5.554752	2.773077	60.892138
ENSMODG00000003295	2.273262	2.707267	1.192362	8.375634	4.098335	1.220999
ENSMODG00000003296	16.366811	15.652357	6.839657	16.970085	39.217587	10.269699
ENSMODG00000003297	5.705942	5.94988	0.050062	0.795519	0.167193	0.03184
ENSMODG00000003299	0.210692	1.447139	0.293155	22.610122	39.603261	0.161686
ENSMODG00000003300	2.649209	1.135525	0.011966	0	14.201956	0
ENSMODG00000003301	0.635286	0.072966	0.018647	1.971847	0.380691	0.011713
ENSMODG00000003302	1.229864	0.137322	0.024051	1.742194	4.234311	1.565006
ENSMODG00000003303	138.375189	127.456842	54.773603	539.659908	718.8346	66.207264
ENSMODG00000003305	0.104168	0.063606	10.52391	4.655369	13.113266	0
ENSMODG00000003306	5.778552	2.738367	0.123288	1.017311	0.55838	0.546643
ENSMODG00000003307	3.598637	0.668293	1.832859	3.782287	9.942126	1.186109
ENSMODG00000003308	8.646932	47.783688	2.682027	3.876588	10.628539	6.100416
ENSMODG00000003309	2.018714	0.15473	1.122594	0.651764	0.799431	5.7064
ENSMODG00000003310	0.40253	1.973173	0.274606	17.263709	26.894114	4.038091
ENSMODG00000003313	0	0	0	0	0	0
ENSMODG00000003315	2.808283	8.838902	4.114962	4.17941	2.011278	0.487881
ENSMODG00000003316	3.364444	10.025904	1.927867	3.386099	8.118625	0.942236
ENSMODG00000003317	0.290432	0	0	0	0	0.106585
ENSMODG00000003318	85.199486	0.04203	0.349312	0.387699	0.442453	0.807553
ENSMODG00000003320	10.468955	0.254625	2.101887	5.89421	1.717992	0.059149
ENSMODG00000003321	12.00127	7.301433	5.604473	33.17818	36.768636	4.8254
ENSMODG00000003323	0	59.037297	0	0.180551	0.242859	0
ENSMODG00000003324	5.392932	15.683069	2.272214	15.049915	18.041362	2.789003
ENSMODG00000003325	2.287802	16.412676	1.515077	2.097522	2.821651	2.213229
ENSMODG00000003326	0	0	0	0	0	0
ENSMODG00000003327	4.72312	16.458205	3.927556	19.739206	16.193933	1.952295
ENSMODG00000003328	0.069348	0.092514	0.011337	0.306945	1.436911	1.397359
ENSMODG00000003329	0.365632	0.193385	0	2.592107	1.028155	0
ENSMODG00000003330	2.412489	3.891865	0.563636	3.132582	2.801634	1.201477
ENSMODG00000003331	21.751524	77.929263	18.22206	51.257823	82.436458	7.949465
ENSMODG00000003332	0	0	0	0	0	0
ENSMODG00000003333	0	0	0	0	0	0
ENSMODG00000003334	1.014498	0.579696	0.958685	0.316847	0.796193	1.465388
ENSMODG00000003335	0.100575	0.065812	12.790986	0.141889	0.247262	0
ENSMODG00000003337	5.949678	31.619851	3.482139	4.813853	7.107989	4.603694
ENSMODG00000003338	0	0.035623	0	0	0.078453	0
ENSMODG00000003339	9.434424	25.315714	6.2172	14.366107	27.442682	7.515362
ENSMODG00000003340	75.825166	360.950141	45.69039	122.314357	81.649984	23.849541
ENSMODG00000003341	3.45594	3.48493	2.095615	3.668193	6.422801	2.214461
ENSMODG00000003342	0	0	0	0	0	0
ENSMODG00000003344	0	0.454532	0.059691	0.945783	4.914674	0
ENSMODG00000003345	3.752267	22.737554	1.812933	6.799882	7.325067	2.437125
ENSMODG00000003346	0	0.660695	0.044871	23.886956	7.814977	0.104677
ENSMODG00000003347	0.018205	0.043314	0.005358	4.02047	18.13243	0.012618
ENSMODG00000003349	10.857894	1.351207	1.03789	5.669682	21.417083	10.737854
ENSMODG00000003350	0	0	0	0	0	0
ENSMODG00000003351	13.826987	30.765223	6.410661	10.392241	20.378184	8.630777
ENSMODG00000003352	10.115258	153.502203	5.70985	22.781298	31.858109	4.938305
ENSMODG00000003354	3.976657	5.285206	4.02166	4.142272	3.349559	2.616036
ENSMODG00000003355	0	0	0	0	0	0
ENSMODG00000003356	1.580458	16.029236	2.042941	7.599432	8.725195	0.981201
ENSMODG00000003357	0.577261	120.269865	0.42731	14.021261	69.330818	0.379072
ENSMODG00000003358	0.214478	15.532986	0.057836	1.030014	0.453306	0.025024
ENSMODG00000003359	0.023955	14.582218	0.172815	0.555932	2.016825	0.055628
ENSMODG00000003360	0.065469	0.080426	0.013643	0.762448	0.085537	0
ENSMODG00000003362	4.522067	1.550971	2.676416	227.552644	18.988606	2.230482
ENSMODG00000003363	2.354416	3.860509	1.65925	3.593865	7.555288	0.432544
ENSMODG00000003364	17.680836	14.669278	9.225564	50.857918	33.732699	8.747462
ENSMODG00000003365	3.171393	277.61296	2.357634	6.559052	8.458618	6.453349
ENSMODG00000003366	2.37527	3.700912	0.452278	5.202597	2.719438	0.334802
ENSMODG00000003367	0	0	0	0	0	0
ENSMODG00000003368	13.133884	6.153833	4.532895	19.589959	45.369974	7.874557
ENSMODG00000003369	64.902348	0.255395	3.391707	0.869715	0.194934	0
ENSMODG00000003370	30.461883	111.091718	15.821027	30.872421	50.981984	14.98369
ENSMODG00000003372	10.917186	6.652604	1.114852	2.044999	2.712987	1.591589
ENSMODG00000003374	7.576392	4.361046	5.592209	12.364468	11.99816	2.740413
ENSMODG00000003375	1.644614	0	138.949901	0.208047	0.475349	0
ENSMODG00000003377	2.064884	9.316611	0.008405	8.07412	7.818624	0
ENSMODG00000003379	5.333516	10.172008	2.907055	19.057128	13.740315	2.896521
ENSMODG00000003380	4.793629	3.422553	1.664347	5.055202	5.443253	3.096948
ENSMODG00000003381	0.021919	0.108015	0.031023	0.693753	5.080761	0.014025
ENSMODG00000003382	0	0	0	0.134776	0.145945	0.166995
ENSMODG00000003383	0.705552	0.065846	0.011191	17.248336	39.511751	0
ENSMODG00000003384	12.29236	90.034181	4.887547	58.738316	33.681922	10.693318
ENSMODG00000003385	0	0	0	0	0	0
ENSMODG00000003386	0.622893	452.822391	1.398242	2.013036	2.312382	0.434
ENSMODG00000003387	6.390565	3.000771	2.92166	4.869295	3.309677	9.110666
ENSMODG00000003389	9.516597	2.902033	0.517239	2.090194	2.649698	7.479377
ENSMODG00000003390	1.825682	2.537424	1.308691	4.332849	2.473208	1.636278
ENSMODG00000003391	13.107357	10.573553	5.059804	9.194203	16.793302	5.307527
ENSMODG00000003392	0	0	0	0	0	0
ENSMODG00000003393	4.995915	15.72725	3.335106	5.085398	5.932404	2.610372
ENSMODG00000003396	2.173281	6.058967	5.652684	4.089658	67.276255	0.172488
ENSMODG00000003397	10.324105	19.206662	6.707045	11.03036	34.140384	5.60365
ENSMODG00000003400	0	0.375803	0	0	0	0
ENSMODG00000003401	0	50.913112	0	0	3.666671	0.021961
ENSMODG00000003402	71.952355	49.71635	25.612425	76.365596	76.775563	34.18714
ENSMODG00000003403	0	27.585689	0.035524	0.040079	0.087368	0.12779
ENSMODG00000003404	0	0.398698	0.459625	3.546004	1.760222	0
ENSMODG00000003405	0	0	0	41.79335	0.823866	0
ENSMODG00000003406	22.926656	38.942675	15.821816	67.322243	75.378643	18.663896
ENSMODG00000003407	0	0.246223	0	1.226149	0.156453	0.035755
ENSMODG00000003411	8.747658	8.588498	3.862273	13.190875	23.188213	5.528081
ENSMODG00000003412	0.498908	2.242279	0.186188	2.047653	0.847574	0.272618
ENSMODG00000003413	9.220883	19.570965	3.309572	18.189915	29.624444	5.772941
ENSMODG00000003414	0	0	0	0	0	0
ENSMODG00000003415	2.220421	3.897784	1.083028	5.703431	8.264668	1.082403
ENSMODG00000003418	0.123819	0.013681	0.010858	0	0.05021	89.49516
ENSMODG00000003419	5.919838	570.98972	4.0201	16.261895	41.237718	3.33817
ENSMODG00000003421	5.392469	22.43535	10.962768	0.361205	0.843071	0.134172
ENSMODG00000003422	0	0	0	0	0	0
ENSMODG00000003423	1.583639	12.051116	0.214415	36.336175	38.036887	3.104658
ENSMODG00000003425	81.892017	45.618863	21.350721	26.336253	40.355734	40.64519
ENSMODG00000003429	2.420917	0.00983	0.013472	0.019029	0.021472	3.911117
ENSMODG00000003430	4.799439	0.039806	0	0.203951	0	0
ENSMODG00000003432	0.150176	71.812294	0.040901	2.059729	0.841935	0.037688
ENSMODG00000003433	0.504887	5.108291	0.287452	1.210214	0.854137	0.245286
ENSMODG00000003435	11.442669	4.464724	9.022253	8.83555	4.789783	0
ENSMODG00000003436	36.574897	19.382627	46.419531	111.302451	132.834817	17.016786
ENSMODG00000003437	32.427171	13.082444	31.668803	69.216273	157.617941	38.948445
ENSMODG00000003438	0.477841	0.394592	0.355724	0.634973	0.431211	0.249503
ENSMODG00000003439	6.36185	9.316339	4.094091	17.301843	20.407603	4.486115
ENSMODG00000003440	4.862337	35.122449	0	4.534572	19.275751	0.023389
ENSMODG00000003441	3.026446	2.328514	0.795869	2.170147	2.317159	3.195327
ENSMODG00000003442	15.024995	4.246127	21.111795	53.163881	79.192883	8.599747
ENSMODG00000003443	1.432861	6.508723	0.173705	12.727411	6.814978	0.054985
ENSMODG00000003445	0	9.527475	0	1.123236	0.41237	0
ENSMODG00000003446	7.823602	1.776765	4.76834	1.962964	1.277734	3.408156
ENSMODG00000003447	4.71963	6.117944	1.933874	11.38486	17.900261	1.685431
ENSMODG00000003449	3.905843	6.260716	1.112395	3.549579	5.795499	2.240095
ENSMODG00000003450	1.812475	0.678621	1.042736	4.883232	3.820175	0.137828
ENSMODG00000003451	0	0	0	0	0.140735	0
ENSMODG00000003452	1.07185	7.859029	0.754957	3.286898	1.782658	0.259711
ENSMODG00000003453	1.110743	0.81617	1.328367	10.231231	10.309013	1.202845
ENSMODG00000003454	0.353375	5.509498	1.068714	2.197876	1.078423	0.24334
ENSMODG00000003455	35.101346	52.079823	3.027209	1.555246	1.210572	12.150722
ENSMODG00000003456	4.45854	2.727647	0.853912	5.082014	7.796435	12.405982
ENSMODG00000003458	0	5.152811	0	0	0	0
ENSMODG00000003459	24.636382	51.767935	19.619525	23.342009	22.977989	16.383365
ENSMODG00000003461	193.779564	34.825516	9.798585	78.5417	34.15728	9.847649
ENSMODG00000003463	2.651867	4.929688	0.630808	2.825717	2.68883	0.631917
ENSMODG00000003464	3.160734	7.361363	6.28379	13.455669	26.31433	1.255243
ENSMODG00000003465	0.104881	6.185122	0.033081	1.680658	0.699653	0.075228
ENSMODG00000003467	0.113325	3.133264	0	0	0	0
ENSMODG00000003468	3.240082	25.98635	2.280364	9.199356	6.808549	1.715947
ENSMODG00000003469	1.905787	0	6.566885	0.725681	0.360572	0
ENSMODG00000003470	2.717889	20.939782	1.984292	4.393105	8.529947	5.072392
ENSMODG00000003472	117.981872	56.8082	52.382442	34.682138	19.919565	64.329791
ENSMODG00000003473	2.694261	12.41648	1.464075	6.972541	6.492136	1.693782
ENSMODG00000003474	0.749999	0.751325	0.884411	2.951643	0.990143	0.327045
ENSMODG00000003475	8.425066	1.538329	3.302002	6.762803	26.733307	2.78424
ENSMODG00000003477	8.648895	25.166653	10.999912	8.326038	5.321392	6.086356
ENSMODG00000003479	13.600378	6.536415	6.29695	9.878916	15.772667	7.637951
ENSMODG00000003480	4.426628	14.548066	0.652469	6.491552	4.890636	1.100291
ENSMODG00000003481	15.918609	3.208437	4.88193	11.576927	19.612146	3.752563
ENSMODG00000003482	0.339595	1.608844	0.360122	1.500593	2.171718	0.024056
ENSMODG00000003483	90.915753	300.92841	25.060027	168.557991	143.759427	109.255178
ENSMODG00000003485	2.665281	0.177068	0.013598	0.051108	0.013461	24.320785
ENSMODG00000003486	0.08507	2.920395	0.049075	0.059123	0.066667	0.232435
ENSMODG00000003487	5.95755	4.427772	5.685658	7.707198	9.789085	2.599853
ENSMODG00000003488	13.008493	5.60294	17.388839	82.37585	124.470295	4.917811
ENSMODG00000003489	19.59769	39.108695	17.170302	32.39773	28.76872	18.698406
ENSMODG00000003490	5.290146	1.819346	1.576026	5.696491	20.091937	6.805803
ENSMODG00000003492	9.380968	7.478901	9.617483	45.029886	62.471465	9.629633
ENSMODG00000003493	3.80064	19.391014	3.125746	9.072879	14.375197	1.279278
ENSMODG00000003495	6.608487	3.034956	12.902956	2.280672	13.032097	0.655594
ENSMODG00000003496	2.920072	1.687366	0.985947	17.310877	13.75114	1.348314
ENSMODG00000003497	2.643812	0.200723	0.371836	2.924521	1.521465	0.864054
ENSMODG00000003499	745.981465	943.910898	350.039197	861.295089	757.124893	879.63898
ENSMODG00000003500	0.127334	17.924688	0.021919	6.583859	1.308889	0
ENSMODG00000003502	1.128209	1.71916	0.513783	5.489417	1.080907	0.307463
ENSMODG00000003503	0.520224	0.065892	0.045121	0	0.1391	0
ENSMODG00000003504	4.231961	5.961996	2.37477	12.140284	12.885831	2.680888
ENSMODG00000003505	2.752446	3.850881	0.244541	1.933797	2.663011	1.189233
ENSMODG00000003506	3.470756	19.216304	5.712472	10.547745	13.091071	1.920218
ENSMODG00000003507	6.427263	8.543934	0.75145	1.02631	0.782945	2.914095
ENSMODG00000003508	0.236509	8.090397	0.006904	1.869868	0.305141	0
ENSMODG00000003509	0	0	0	0.125311	0	0
ENSMODG00000003510	0.212814	0.227274	0.16492	0.184111	0.142877	0
ENSMODG00000003513	1.972906	18.23946	0.442646	9.084265	2.939287	0.218182
ENSMODG00000003514	0	0.253948	0.003417	1.279308	0.840983	0
ENSMODG00000003515	1.981747	3.300208	1.449253	3.730049	6.53642	9.1567
ENSMODG00000003516	0	0	0	0	0	0
ENSMODG00000003517	21.832307	46.547852	14.577947	16.528029	27.441495	8.009224
ENSMODG00000003518	254.457691	658.454896	78.327575	227.40001	193.021658	188.844536
ENSMODG00000003519	15.59057	14.264396	13.677435	34.786791	45.649059	3.379952
ENSMODG00000003520	406.501911	3768.187249	165.017197	1060.551812	1677.245656	138.433299
ENSMODG00000003521	3.997713	46.710715	0.33166	1.6721	1.026791	0.218631
ENSMODG00000003524	1.013428	1.745046	0.920324	2.730046	2.770199	0.15515
ENSMODG00000003525	0.245511	0.208848	0.011107	16.636014	8.085201	0.044352
ENSMODG00000003526	0.395728	8.995294	0.249406	74.187808	41.53763	0.304381
ENSMODG00000003527	3.344499	104.22674	3.856892	5.597716	3.882921	0.769677
ENSMODG00000003528	13.741266	4.019858	0.020417	5.827047	3.598619	62.026806
ENSMODG00000003529	0.027886	0	0	0	0	0.043444
ENSMODG00000003530	2.373858	0.873796	0.339776	1.609016	1.089485	0.836984
ENSMODG00000003531	0	1.406156	0	0	0	0
ENSMODG00000003532	55.698753	20.193062	36.78054	37.761284	43.132067	60.150227
ENSMODG00000003534	163.607857	43.596293	56.041122	113.44764	74.720361	71.182749
ENSMODG00000003535	0.15583	0.094524	0.572603	3.751357	5.712923	281.864699
ENSMODG00000003536	2.595756	15.781027	2.340071	1.208933	1.877325	0.870948
ENSMODG00000003537	0.87807	0.247863	0.307012	0.189594	0.270164	0.047719
ENSMODG00000003538	0	0	0	0	0	0
ENSMODG00000003539	0.37998	0.047751	43.944554	0	1.229014	1.012491
ENSMODG00000003542	2.274519	8.359397	2.052284	5.542532	3.796058	1.269617
ENSMODG00000003543	0	0.351481	0	29.213921	14.328685	0
ENSMODG00000003544	2.053123	72.542308	2.454025	36.240302	25.610349	0.406176
ENSMODG00000003545	35.778041	4.000112	1.490443	0.341065	0.761752	0.045136
ENSMODG00000003546	0.504224	0.669638	0.767614	1.874312	6.930928	0.460282
ENSMODG00000003547	0.100152	0	0	0	0	0
ENSMODG00000003548	0.037838	0.044635	4.168812	0.021802	0.098243	0.858921
ENSMODG00000003549	0.187177	28.85296	0.01297	0.179762	0.202876	0
ENSMODG00000003550	0	0	0.026662	67.786285	152.440158	0
ENSMODG00000003551	0.090227	7.707969	2.855952	0.263363	0.042337	0
ENSMODG00000003552	4.956327	11.321194	4.460242	3.740607	5.810796	1.524053
ENSMODG00000003553	0.494168	0.010716	0.492485	0.396063	1.058596	0.026395
ENSMODG00000003554	2.480189	7.436907	2.098418	4.169691	6.977878	2.639437
ENSMODG00000003555	0	0.088453	0	0	0	2.754596
ENSMODG00000003557	5.591274	25.782404	4.073817	12.98841	22.149198	1.705745
ENSMODG00000003558	107.830175	31.535739	263.765014	166.599083	267.529088	178.565226
ENSMODG00000003559	16.812047	9.592819	37.335341	31.42259	28.350852	9.178463
ENSMODG00000003560	2.564625	3.139977	0.314909	446.343528	6.052842	0.497768
ENSMODG00000003561	5.899671	2.607458	4.876343	9.90342	6.218001	3.59937
