Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSORLG00000006593	ENSORLG00000009896	sema5bb	sema5ba	9.89417999437915e-27	9.07956616786498e-16	5	FishWGD	protein_coding
ENSORLG00000007579	ENSORLG00000008264	myo1ha	myo1hb	1.81008532208148e-142	1.28474623131369e-25	7	FishWGD	protein_coding
ENSORLG00000007769	ENSORLG00000017380	xpr1b	xpr1a	6.9430479034957e-85	3.24714944817921e-13	7	FishWGD	protein_coding
ENSORLG00000015071	ENSORLG00000010814	hsd17b7 (1 to many)	hsd17b7 (1 to many)	3.06798361088284e-40	5.03019577169695e-07	7	FishWGD	protein_coding
ENSORLG00000015726	ENSORLG00000015820	fgf6b (1 to many)	fgf6b (1 to many)	4.4089568866173e-131	2.73534859732969e-23	7	FishWGD	protein_coding
ENSORLG00000019083	ENSORLG00000000348	nitr9 (1 to many)	nitr12 (1 to many)	0.0118877935397042	3.16318310221213e-05	1	FishWGD	protein_coding
ENSORLG00000017306	ENSORLG00000014977	myo6a	myo6b	7.15859079551178e-92	1.9713769707387e-26	6	FishWGD	protein_coding
ENSORLG00000015224	ENSORLG00000009703	impdh1b	impdh1a	3.61908184874391e-82	9.1020886089167e-29	5	FishWGD	protein_coding
ENSORLG00000016428	ENSORLG00000014439	CEL (1 to many)	CEL (1 to many)	7.11219238188647e-44	5.26729028982235e-07	7	FishWGD	protein_coding
ENSORLG00000016575	ENSORLG00000009407	si:dkey-153k10.9	si:dkey-5i3.1	1.4969314331724e-109	3.57747781279655e-34	7	FishWGD	protein_coding
ENSORLG00000003327	ENSORLG00000009837	tnrc6c2 (1 to many)	tnrc6c2 (1 to many)	4.72063236759087e-56	6.85860324928967e-11	6	FishWGD	protein_coding
ENSORLG00000020621	ENSORLG00000000357	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000018035	ENSORLG00000016749	rhov	RHOV (1 to many)	3.67646868273012e-56	8.59343715330258e-20	6	FishWGD	protein_coding
ENSORLG00000011560	ENSORLG00000005963	ccdc106a	ccdc106b	6.2014695467528e-39	2.76446410315219e-28	3	FishWGD	protein_coding
ENSORLG00000016859	ENSORLG00000017831	THBS1 (1 to many)	THBS1 (1 to many)	1.09384125664428e-83	3.13132193322735e-20	7	FishWGD	protein_coding
ENSORLG00000015850	ENSORLG00000005875	ENSORLG00000015850	ENSORLG00000005875	2.10990343083322e-10	0.0295547607428099	1	FishWGD	protein_coding
ENSORLG00000000409	ENSORLG00000019180	exoc3l2a	exoc3l2b	3.26130795571662e-22	5.14560271399182e-12	1	FishWGD	protein_coding
ENSORLG00000003398	ENSORLG00000011075	kdm2ab	kdm2aa	2.46071082900202e-38	1.02212879165933e-11	7	FishWGD	protein_coding
ENSORLG00000000462	ENSORLG00000012014	RPH3A (1 to many)	rph3ab	2.09248277774872e-61	2.79374049647169e-11	7	FishWGD	protein_coding
ENSORLG00000017932	ENSORLG00000002786	PVRL4 (1 to many)	pvrl4	1.36932813168063e-05	0.0694184295214906	4	FishWGD	protein_coding
ENSORLG00000013821	ENSORLG00000018920	ndrg3a	ndrg3b	3.89079200575277e-88	4.11842230637176e-11	7	FishWGD	protein_coding
ENSORLG00000005091	ENSORLG00000020151	dixdc1a	dixdc1b	4.49453576867475e-105	4.44003380698208e-16	7	FishWGD	protein_coding
ENSORLG00000019048	ENSORLG00000000357	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	3.13554265585417e-05	1	FishWGD	protein_coding
ENSORLG00000004188	ENSORLG00000003504	trim3b	trim3a	5.4312314624111e-97	7.44622395874218e-34	7	FishWGD	protein_coding
ENSORLG00000001368	ENSORLG00000007736	gata2b	gata2a	3.52504541017815e-122	0.0260346849996276	7	Vertebrata	protein_coding
ENSORLG00000015472	ENSORLG00000017610	ENSORLG00000015472	cx34.5	6.96741009044044e-06	0.238886660323653	2	FishWGD	protein_coding
ENSORLG00000018357	ENSORLG00000008771	ctcf (1 to many)	ctcf (1 to many)	4.53629189725288e-47	4.33066993993241e-06	7	FishWGD	protein_coding
ENSORLG00000009763	ENSORLG00000014845	YWHAE (1 to many)	ywhae2	2.62547376215108e-30	7.61577224972118e-06	5	FishWGD	protein_coding
ENSORLG00000018961	ENSORLG00000019422	crygmxl1	ENSORLG00000019422	8.86751832379445e-09	3.84586345180527e-07	3	FishWGD	protein_coding
ENSORLG00000000763	ENSORLG00000003328	grm2a	gb:kf234084	5.19509429451865e-138	1.57628723119569e-05	7	FishWGD	protein_coding
ENSORLG00000000486	ENSORLG00000000724	ENSORLG00000000486	hnrpl	8.20798865578369e-20	1.34538447998222e-12	6	FishWGD	protein_coding
ENSORLG00000009406	ENSORLG00000006899	LRIT2 (1 to many)	lrit2	9.87912383004641e-139	2.97321830991981e-24	7	FishWGD	protein_coding
ENSORLG00000016294	ENSORLG00000001107	espnlb	espnla	3.41402449559592e-56	1.38948167948872e-23	5	FishWGD	protein_coding
ENSORLG00000010840	ENSORLG00000006853	epb41a	EPB41 (1 to many)	1.48765233867809e-09	4.4227248266164e-05	7	FishWGD	protein_coding
ENSORLG00000012252	ENSORLG00000007808	TMC6 (1 to many)	tmc6a	1.18013419659242e-110	3.62521485976972e-21	6	FishWGD	protein_coding
ENSORLG00000014550	ENSORLG00000009543	thrap3a	thrap3b	1.79889921477646e-124	3.73898674872308e-26	7	FishWGD	protein_coding
ENSORLG00000009359	ENSORLG00000017150	arhgef10lb	arhgef10la	2.65576295747314e-106	8.85568610490725e-15	1	FishWGD	protein_coding
ENSORLG00000002100	ENSORLG00000020422	NOCT (1 to many)	NOCT (1 to many)	8.15852426263351e-76	0.000222805258430976	7	FishWGD	protein_coding
ENSORLG00000010270	ENSORLG00000016344	col28a1	COL28A1 (1 to many)	4.24240878071856e-47	1.9003234178465e-19	5	FishWGD	protein_coding
ENSORLG00000016237	ENSORLG00000015441	mtss1la	MTSS1L (1 to many)	2.05179085790092e-134	4.41679396216842e-13	6	FishWGD	protein_coding
ENSORLG00000020076	ENSORLG00000014212	srpk3	SRPK3 (1 to many)	0.000500027019293501	0.052995587563908	5	Clupeocephala	protein_coding
ENSORLG00000019455	ENSORLG00000014553	sypa	sypb	1.58491741481539e-19	0.233854208706015	1	FishWGD	protein_coding
ENSORLG00000019133	ENSORLG00000006930	SCN8A (1 to many)	SCN8A (1 to many)	3.59038027794298e-180	8.80173225580507e-17	7	FishWGD	protein_coding
ENSORLG00000017283	ENSORLG00000009267	tlk1a	tlk1b	8.54765485026816e-85	4.1251103113135e-13	7	FishWGD	protein_coding
ENSORLG00000002077	ENSORLG00000006728	PIAS1 (1 to many)	pias1b	2.04786802748384e-174	2.7487851448607e-21	7	FishWGD	protein_coding
ENSORLG00000017395	ENSORLG00000014364	itga6a	itga6b	6.26098643933116e-22	1.04369518882498e-10	6	FishWGD	protein_coding
ENSORLG00000014166	ENSORLG00000002636	CSDC2 (1 to many)	csdc2a	2.78775035533537e-149	3.69350451455033e-21	7	FishWGD	protein_coding
ENSORLG00000018955	ENSORLG00000019391	ENSORLG00000018955	crygm6 (1 to many)	1.28887663824198e-10	8.84345544409083e-11	5	FishWGD	protein_coding
ENSORLG00000017750	ENSORLG00000012458	eef1da	eef1db	3.79967067424343e-21	1.10669343050744e-12	7	FishWGD	protein_coding
ENSORLG00000012738	ENSORLG00000005102	col2a1a	col2a1b	1.20528013197824e-65	4.04139398691713e-21	6	FishWGD	protein_coding
ENSORLG00000002793	ENSORLG00000005415	mpp3a	mpp3b	3.81706341858636e-187	4.61132638682739e-32	7	FishWGD	protein_coding
ENSORLG00000004719	ENSORLG00000011859	agfg1b	agfg1a	1.65814095410687e-52	0.0495964786992357	7	FishWGD	protein_coding
ENSORLG00000002772	ENSORLG00000014372	cdc42ep1a	cdc42ep1b	3.23207929006805e-99	3.54582402448947e-18	5	FishWGD	protein_coding
ENSORLG00000001484	ENSORLG00000018205	kalrnb	kalrna	4.9705947399771e-59	7.21481653296617e-24	6	FishWGD	protein_coding
ENSORLG00000017933	ENSORLG00000002786	PVRL4 (1 to many)	pvrl4	1.36932813168063e-05	0.0694184295214906	4	FishWGD	protein_coding
ENSORLG00000000384	ENSORLG00000015153	CCNG2 (1 to many)	ccng2	1.24411041710001e-26	4.14323046875416e-11	6	FishWGD	protein_coding
ENSORLG00000017572	ENSORLG00000006626	si:ch211-114l13.7	colgalt1	8.48588482818997e-31	1.30829699963462e-11	4	Vertebrata	protein_coding
ENSORLG00000018076	ENSORLG00000002202	ENSORLG00000018076	ENSORLG00000002202	2.72935164549066e-60	7.73824207292644e-23	3	FishWGD	protein_coding
ENSORLG00000016186	ENSORLG00000009192	GOLGA7 (1 to many)	golga7	4.71199219815628e-05	0.096533428169669	5	FishWGD	protein_coding
ENSORLG00000003824	ENSORLG00000014742	TDRD7 (1 to many)	tdrd7a	1.28349016180887e-32	2.47383887325604e-06	6	Vertebrata	protein_coding
ENSORLG00000007192	ENSORLG00000008100	SGSM1 (1 to many)	sgsm1b	3.04083051739049e-169	1.85812801683272e-29	7	FishWGD	protein_coding
ENSORLG00000008538	ENSORLG00000011627	gprc5ba	gprc5bb	1.46252406307446e-84	3.22983411620905e-31	7	FishWGD	protein_coding
ENSORLG00000009782	ENSORLG00000014687	gid8a	gid8b	1.31334317620279e-130	9.87756030431922e-08	6	FishWGD	protein_coding
ENSORLG00000012044	ENSORLG00000018913	nsfb	nsfa	1.43678677962809e-126	1.68808850241617e-17	7	FishWGD	protein_coding
ENSORLG00000000137	ENSORLG00000018199	ahr	ahr1b	4.02528690387734e-17	2.78092547618498e-12	2	FishWGD	protein_coding
ENSORLG00000001303	ENSORLG00000017509	gpr155b	gpr155a	4.43089246842144e-88	4.95640534573103e-15	6	FishWGD	protein_coding
ENSORLG00000006969	ENSORLG00000012382	adcy6b	adcy6a	1.67599635601054e-73	0.00438475739816629	6	FishWGD	protein_coding
ENSORLG00000006938	ENSORLG00000012978	flot1a	flot1b	1.41390009013187e-34	3.16720323413163e-31	5	FishWGD	protein_coding
ENSORLG00000008706	ENSORLG00000008820	abhd8a	abhd8b	1.57955974249182e-72	5.85485937741941e-17	6	FishWGD	protein_coding
ENSORLG00000008359	ENSORLG00000013192	aldh18a1	ALDH18A1 (1 to many)	2.13056521774752e-82	3.15216154788392e-13	6	FishWGD	protein_coding
ENSORLG00000020632	ENSORLG00000000366	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000016486	ENSORLG00000013196	nr5a1	nr5a1b	1.2286332205693e-104	2.53246033600429e-17	7	FishWGD	protein_coding
ENSORLG00000004326	ENSORLG00000004723	tyrp1a	tyrp1b	6.71431786639476e-45	6.75890714675072e-08	6	FishWGD	protein_coding
ENSORLG00000006628	ENSORLG00000017806	RAB9A (1 to many)	rab9a	6.52211951604334e-62	4.16756022660806e-21	6	FishWGD	protein_coding
ENSORLG00000010774	ENSORLG00000002572	rom1a	rom1b	2.8866329972797e-54	2.2820873892586e-06	6	FishWGD	protein_coding
ENSORLG00000007525	ENSORLG00000000365	trpm1b	trpm1a	6.09275055549101e-126	1.52094806895641e-23	7	FishWGD	protein_coding
ENSORLG00000008779	ENSORLG00000012065	tox4b	tox4a	1.67679081885412e-49	4.50278321103869e-09	5	FishWGD	protein_coding
ENSORLG00000012131	ENSORLG00000014490	si:dkey-28o19.1	LRRTM4 (1 to many)	1.22183303182606e-21	1.34723719207575e-18	6	FishWGD	protein_coding
ENSORLG00000002654	ENSORLG00000018629	SMARCE1 (1 to many)	smarce1	9.76362994364717e-26	0.0482982524074898	6	FishWGD	protein_coding
ENSORLG00000015244	ENSORLG00000016599	AGAP2 (1 to many)	agap2	4.72487720528835e-56	4.54118782066568e-13	6	FishWGD	protein_coding
ENSORLG00000020618	ENSORLG00000000381	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000017753	ENSORLG00000003662	ABCC4 (1 to many)	ABCC4 (1 to many)	1.31028667146279e-34	1.24998957403393e-07	5	Acanthomorphata	protein_coding
ENSORLG00000014665	ENSORLG00000009739	ythdf1	YTHDF1 (1 to many)	2.03709270202588e-65	0.141322848551637	6	FishWGD	protein_coding
ENSORLG00000004709	ENSORLG00000011609	grk7	GRK7 (1 to many)	8.12348190231934e-21	0.088281196273565	6	FishWGD	protein_coding
ENSORLG00000003753	ENSORLG00000010457	HMOX1 (1 to many)	hmox1a	9.31976443297111e-08	2.33520750006028e-09	5	FishWGD	protein_coding
ENSORLG00000013393	ENSORLG00000005103	CLMP (1 to many)	CLMP (1 to many)	1.1764888763563e-58	1.52158215916113e-07	6	FishWGD	protein_coding
ENSORLG00000020618	ENSORLG00000000376	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000016545	ENSORLG00000001481	zgc:77517	krt18	2.89350796043645e-15	2.28275839308007e-19	1	FishWGD	protein_coding
ENSORLG00000015696	ENSORLG00000019369	atp1b1a	atp1b1b (1 to many)	1.02084491695392e-32	0.0041114692780103	3	FishWGD	protein_coding
ENSORLG00000013546	ENSORLG00000001347	dhrs7cb	dhrs7ca	1.64170063364716e-57	1.09372505131923e-15	6	FishWGD	protein_coding
ENSORLG00000016740	ENSORLG00000011188	itsn2a	itsn2b	2.98438444804132e-65	1.5242612935583e-15	7	FishWGD	protein_coding
ENSORLG00000016702	ENSORLG00000014225	pbx1a	pbx1b	5.98248844498271e-48	1.21846458323364e-16	6	FishWGD	protein_coding
ENSORLG00000008799	ENSORLG00000008178	stag2a	stag2b	1.61002220218548e-99	1.02857207529542e-11	7	FishWGD	protein_coding
ENSORLG00000015989	ENSORLG00000010646	mgat1a	mgat1b	3.67962211316481e-06	6.74476708319607e-12	4	FishWGD	protein_coding
ENSORLG00000012549	ENSORLG00000007345	arhgap44	si:ch211-114m9.1	1.34563472425435e-79	4.1861872850304e-24	7	FishWGD	protein_coding
ENSORLG00000013579	ENSORLG00000002140	panx1b	panx1a	4.06710933923914e-16	1.44589624204959e-07	4	FishWGD	protein_coding
ENSORLG00000006565	ENSORLG00000016149	brd2a	brd2b	2.61496930375848e-28	6.75829153080421e-15	6	FishWGD	protein_coding
ENSORLG00000006478	ENSORLG00000007588	zdhhc20a	zdhhc20b	8.14763731669719e-100	4.3503169999686e-06	1	FishWGD	protein_coding
ENSORLG00000003407	ENSORLG00000004421	tiam1b	tiam1a	4.75435411945728e-71	1.18300070499457e-22	7	FishWGD	protein_coding
ENSORLG00000000775	ENSORLG00000013536	myh11b	myh11a	6.81022570911094e-58	1.34377780033007e-09	6	FishWGD	protein_coding
ENSORLG00000002533	ENSORLG00000005509	ngfra	ngfrb	4.10247346965848e-157	2.01799635728745e-35	7	FishWGD	protein_coding
ENSORLG00000002387	ENSORLG00000008966	si:dkey-191m6.4	arhgap22	2.17507248268911e-133	1.15318415987228e-14	7	FishWGD	protein_coding
ENSORLG00000008992	ENSORLG00000001865	cbx4	CBX4 (1 to many)	3.35954314530035e-92	5.68711271188492e-10	7	FishWGD	protein_coding
ENSORLG00000007886	ENSORLG00000020095	prom1b	prom1a	1.26445860258918e-89	2.2001451692612e-14	7	FishWGD	protein_coding
ENSORLG00000004377	ENSORLG00000002683	ccr12a	ccr12b.2	4.06164257869201e-17	4.82179841721642e-19	2	FishWGD	protein_coding
ENSORLG00000000133	ENSORLG00000013830	sh3bp4a	sh3bp4	1.38251907485353e-67	9.24715075165719e-18	5	FishWGD	protein_coding
ENSORLG00000010029	ENSORLG00000020805	micu3b (1 to many)	micu3a	7.39499084036263e-68	1.28987527935528e-11	7	Younger	protein_coding
ENSORLG00000015470	ENSORLG00000017608	ENSORLG00000015470	cx32.3	6.96741009044044e-06	0.238874367661305	2	FishWGD	protein_coding
ENSORLG00000003780	ENSORLG00000003829	ptger4a	ptger4b	2.95403965215257e-85	6.24701995009962e-23	5	FishWGD	protein_coding
ENSORLG00000008312	ENSORLG00000012652	si:ch211-13k12.2	ELL3 (1 to many)	3.53756840824276e-67	2.1747710429181e-18	6	FishWGD	protein_coding
ENSORLG00000016697	ENSORLG00000007106	IDH3G (1 to many)	idh3g	8.08100999692024e-10	0.102221568887879	6	FishWGD	protein_coding
ENSORLG00000004859	ENSORLG00000003331	rtn4rl1b	rtn4rl1a	4.71499964710272e-145	1.6497859360211e-30	7	FishWGD	protein_coding
ENSORLG00000017504	ENSORLG00000016509	si:ch211-153j24.3	fosaa	4.97222462262616e-26	5.13603375813257e-26	1	FishWGD	protein_coding
ENSORLG00000020621	ENSORLG00000000376	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000006856	ENSORLG00000015669	wdr47a (1 to many)	wdr47a (1 to many)	2.83671775010915e-64	3.67508497417371e-18	7	FishWGD	protein_coding
ENSORLG00000006233	ENSORLG00000009809	si:ch211-59d17.3	brd8	3.88701352683816e-100	5.54608264573571e-19	7	FishWGD	protein_coding
ENSORLG00000004371	ENSORLG00000010204	clic5a	clic5b	1.00090803468413e-56	8.20474921675528e-11	7	FishWGD	protein_coding
ENSORLG00000012171	ENSORLG00000012254	ADRA1A (1 to many)	adra1ab	2.13288905113072e-36	1.50543079186454e-16	6	FishWGD	protein_coding
ENSORLG00000002922	ENSORLG00000017640	slc15a1b	slc15a1a	3.54706946363371e-161	6.65151488631952e-33	7	FishWGD	protein_coding
ENSORLG00000010783	ENSORLG00000000348	nitr9 (1 to many)	nitr12 (1 to many)	0.0118877935397042	0.00667376445554837	1	FishWGD	protein_coding
ENSORLG00000009263	ENSORLG00000013820	smcr8b	smcr8a	9.82703248385009e-98	2.75315568570069e-20	6	FishWGD	protein_coding
ENSORLG00000008244	ENSORLG00000020152	si:dkey-30j16.3	synpr	4.534118801081e-135	7.09639464110179e-08	7	FishWGD	protein_coding
ENSORLG00000004571	ENSORLG00000003210	RND2 (1 to many)	rnd2	8.3182763899126e-125	1.18072947220382e-21	7	FishWGD	protein_coding
ENSORLG00000020625	ENSORLG00000000381	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000015821	ENSORLG00000007687	plxna2 (1 to many)	PLXNA2 (1 to many)	1.29335982165283e-41	2.98948423535922e-10	7	FishWGD	protein_coding
ENSORLG00000005025	ENSORLG00000007620	hoxa9	hoxa9b	9.33510497407762e-169	7.09430234689693e-23	6	FishWGD	protein_coding
ENSORLG00000012864	ENSORLG00000017188	sirt5	SIRT5 (1 to many)	3.18889936480519e-30	7.56918263116255e-24	7	FishWGD	protein_coding
ENSORLG00000016789	ENSORLG00000004260	BAZ2B (1 to many)	baz2ba	5.12475742115669e-81	2.69956945911068e-11	6	Bilateria	protein_coding
ENSORLG00000004332	ENSORLG00000011726	camkk1b	camkk1a	1.20304567781369e-116	4.75257903500098e-29	7	FishWGD	protein_coding
ENSORLG00000002670	ENSORLG00000017457	pik3r1 (1 to many)	pik3r1 (1 to many)	3.69183437727686e-41	6.33252885854843e-14	6	FishWGD	protein_coding
ENSORLG00000010660	ENSORLG00000005496	slc8a4a	slc8a4b	3.06272447558472e-19	1.34303766380969e-05	2	FishWGD	protein_coding
ENSORLG00000016635	ENSORLG00000013589	myo10l3	myo10l1	3.39088908857179e-19	4.40875129810046e-14	1	FishWGD	protein_coding
ENSORLG00000006887	ENSORLG00000019036	dip2ba	dip2bb	5.85696989798151e-189	3.63275650846615e-28	7	FishWGD	protein_coding
ENSORLG00000017005	ENSORLG00000002084	PRSS35 (1 to many)	prss35	2.42181127931713e-83	3.66790878932197e-09	7	FishWGD	protein_coding
ENSORLG00000009779	ENSORLG00000001942	fgf10a	fgf10b	9.17550144643933e-78	1.78266073581852e-21	5	FishWGD	protein_coding
ENSORLG00000018968	ENSORLG00000019383	crygm6 (1 to many)	ENSORLG00000019383	0.0117794049433155	0.000215590255319374	5	FishWGD	protein_coding
ENSORLG00000014612	ENSORLG00000007709	esyt1b	esyt1a	2.31952688136669e-119	8.43058343964858e-32	6	FishWGD	protein_coding
ENSORLG00000007095	ENSORLG00000005053	CEP55 (1 to many)	cep55l	1.60118367404047e-32	9.20960982042072e-05	7	FishWGD	protein_coding
ENSORLG00000015283	ENSORLG00000005032	LINGO3 (1 to many)	lingo3a	1.59020223075474e-212	1.84163096036832e-35	7	FishWGD	protein_coding
ENSORLG00000013066	ENSORLG00000000977	SHISA6 (1 to many)	SHISA6 (1 to many)	9.51573263103627e-45	7.29921656465876e-13	6	FishWGD	protein_coding
ENSORLG00000004551	ENSORLG00000002236	clec3ba	CLEC3B (1 to many)	1.9395776601022e-78	1.8919612067197e-26	7	FishWGD	protein_coding
ENSORLG00000020620	ENSORLG00000000357	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000011253	ENSORLG00000008066	slc6a16a	slc6a16b	1.13764680681027e-25	2.82199040215099e-11	4	FishWGD	protein_coding
ENSORLG00000006498	ENSORLG00000011257	eif4ebp1 (1 to many)	eif4ebp1 (1 to many)	2.85398927023172e-08	1.31193128050806e-06	7	FishWGD	protein_coding
ENSORLG00000004146	ENSORLG00000019478	fabp2	FABP2 (1 to many)	2.7767956361785e-18	0.000591139081657939	7	FishWGD	protein_coding
ENSORLG00000006216	ENSORLG00000018233	taar15 (1 to many)	taar15 (1 to many)	0.0193084710535169	1.2101380021999e-07	4	FishWGD	protein_coding
ENSORLG00000003671	ENSORLG00000002116	slc43a3b	slc43a3a	1.46254395212334e-34	2.43355434889271e-11	6	FishWGD	protein_coding
ENSORLG00000007783	ENSORLG00000005186	dfna5b	dfna5a	2.3439813972803e-187	4.98282223586215e-36	7	FishWGD	protein_coding
ENSORLG00000011619	ENSORLG00000019583	scn4aa	scn4ab	1.34438088306546e-142	1.09797072984456e-21	6	FishWGD	protein_coding
ENSORLG00000016356	ENSORLG00000000315	pglyrp6	pglyrp2	3.1827936703925e-26	2.86636201547849e-15	5	FishWGD	protein_coding
ENSORLG00000013487	ENSORLG00000017317	apba1b	apba1a	1.23277465252045e-52	9.50114453382384e-08	6	FishWGD	protein_coding
ENSORLG00000000351	ENSORLG00000016346	mcoln1a	mcoln1b	7.19290993622587e-51	1.24685241961563e-20	6	FishWGD	protein_coding
ENSORLG00000003177	ENSORLG00000004547	vat1	VAT1 (1 to many)	1.17665371098768e-91	1.07929080499922e-16	7	FishWGD	protein_coding
ENSORLG00000011173	ENSORLG00000002396	FBLN1 (1 to many)	fbln1	2.22265248694342e-60	6.26000516121706e-24	7	FishWGD	protein_coding
ENSORLG00000007767	ENSORLG00000017350	ankrd13c	ANKRD13C (1 to many)	9.11824473745407e-56	2.4649853746704e-14	7	FishWGD	protein_coding
ENSORLG00000007122	ENSORLG00000004409	ENSORLG00000007122	cntnap2b	4.28871849729163e-13	2.09539348147804e-15	1	FishWGD	protein_coding
ENSORLG00000011304	ENSORLG00000012935	FBLN2 (1 to many)	fbln2	1.47121842549393e-41	1.7180682760221e-09	6	FishWGD	protein_coding
ENSORLG00000015603	ENSORLG00000011370	fam102ba	fam102bb	3.36015077706102e-79	5.58342972186037e-20	7	FishWGD	protein_coding
ENSORLG00000018975	ENSORLG00000013802	phf20b	phf20a	5.24806464320785e-88	2.56192685152972e-11	7	FishWGD	protein_coding
ENSORLG00000004957	ENSORLG00000003880	ppp2r2ca	PPP2R2C (1 to many)	1.59464732183361e-28	3.20692516347213e-06	7	FishWGD	protein_coding
ENSORLG00000010547	ENSORLG00000013845	prr5a	prr5b	3.31766423692454e-78	1.45997806852033e-33	6	FishWGD	protein_coding
ENSORLG00000006480	ENSORLG00000008701	si:ch73-54b5.2	ENSORLG00000008701	1.44631881724951e-19	2.27361920338072e-21	1	FishWGD	protein_coding
ENSORLG00000000208	ENSORLG00000018359	szrd1	SZRD1 (1 to many)	1.02265734833553e-48	0.00967546066176342	7	FishWGD	protein_coding
ENSORLG00000003215	ENSORLG00000004815	SLC7A1 (1 to many)	slc7a1	6.45480654102208e-132	3.18950864346018e-30	6	FishWGD	protein_coding
ENSORLG00000013475	ENSORLG00000010773	fabp7a	fabp7	4.15971622596963e-70	5.41758169595366e-20	6	FishWGD	protein_coding
ENSORLG00000009012	ENSORLG00000016296	mapk12b	mapk12a	5.66315296402798e-74	6.61610673185737e-21	5	FishWGD	protein_coding
